Opportunity_ID,Account_ID,Product_ID,Product_Usage,Opportunity_Type,Created_Date,Close_Date,Status,Revenue_Amount,Probability
OPP-000504,ACC-000028,PROD-0010,505,New Business,2022-09-07 06:02:11,2023-02-18 12:09:53,Closed Won,41231.8515625,1.0
OPP-000506,ACC-000020,PROD-0078,421,Renewal,2022-12-07 10:14:50,2023-02-19 06:59:45,Closed Won,91471.7421875,1.0
OPP-000546,ACC-000056,PROD-0056,599,Cross-sell,2022-12-08 22:10:07,2023-03-13 19:18:40,Closed Lost,84781.6484375,0.0
OPP-000561,ACC-000048,PROD-0092,251,Cross-sell,2023-02-20 16:03:53,2023-07-10 06:02:32,Closed Won,54184.48046875,1.0
OPP-000600,ACC-000036,PROD-0095,998,Upsell,2023-09-05 03:17:58,2023-09-26 00:24:10,Closed Won,59510.2109375,1.0
OPP-000604,ACC-000027,PROD-0065,948,Expansion,2023-10-29 23:33:54,2023-12-31 19:48:44,Closed Won,69014.390625,1.0
OPP-000614,ACC-000045,PROD-0034,210,Cross-sell,2022-10-25 06:43:32,2023-02-22 08:44:15,Closed Lost,90157.4296875,0.0
OPP-000616,ACC-000059,PROD-0079,639,Cross-sell,2022-12-06 18:49:48,2023-03-22 18:06:06,Closed Won,21394.359375,1.0
OPP-000617,ACC-000009,PROD-0076,24,Cross-sell,2023-05-18 18:06:42,2023-05-29 14:30:46,Closed Lost,80137.0703125,0.0
OPP-000624,ACC-000025,PROD-0089,677,Upsell,2023-02-14 11:21:36,2023-02-25 22:05:08,Closed Won,89200.96875,1.0
OPP-000634,ACC-000052,PROD-0007,580,New Business,2023-05-22 03:42:34,2023-09-19 19:56:49,Closed Won,73903.3984375,1.0
OPP-000654,ACC-000016,PROD-0039,886,New Business,2023-06-26 00:19:12,2023-07-15 21:35:54,Closed Lost,21840.400390625,0.0
OPP-000669,ACC-000024,PROD-0075,830,Upsell,2023-01-14 04:06:09,2023-04-01 07:18:48,Closed Won,77294.390625,1.0
OPP-000672,ACC-000053,PROD-0014,772,Upsell,2022-11-23 17:14:51,2023-04-26 21:13:21,Closed Won,1722.8299560546875,1.0
OPP-000677,ACC-000012,PROD-0086,426,Renewal,2023-07-25 21:17:50,2023-08-01 18:20:17,Closed Won,81168.03125,1.0
OPP-000682,ACC-000018,PROD-0037,947,Cross-sell,2023-07-12 03:10:19,2023-10-10 16:42:50,Closed Lost,52556.421875,0.0
OPP-000697,ACC-000016,PROD-0009,613,Renewal,2022-11-16 19:01:58,2023-03-05 18:52:44,Closed Won,73133.921875,1.0
OPP-000702,ACC-000048,PROD-0011,312,Cross-sell,2023-06-14 16:07:01,2023-09-01 12:03:25,Closed Lost,15903.6396484375,0.0
OPP-000708,ACC-000001,PROD-0050,287,New Business,2023-10-27 18:44:56,2023-11-28 15:50:13,Closed Won,33135.140625,1.0
OPP-000716,ACC-000025,PROD-0088,591,New Business,2023-05-05 20:53:29,2023-08-25 00:17:13,Closed Won,51184.078125,1.0
OPP-000718,ACC-000038,PROD-0094,612,Renewal,2022-12-12 03:54:02,2023-03-28 21:34:47,Closed Won,7700.25,1.0
OPP-000730,ACC-000009,PROD-0047,342,Renewal,2022-11-16 00:42:12,2023-03-04 19:35:58,Closed Lost,56155.94921875,0.0
OPP-000743,ACC-000028,PROD-0007,815,New Business,2023-08-05 10:23:15,2023-12-09 16:15:16,Closed Lost,34221.73046875,0.0
OPP-000771,ACC-000013,PROD-0040,979,Upsell,2022-10-14 16:10:50,2023-04-12 00:42:30,Closed Won,40624.30859375,1.0
OPP-000773,ACC-000053,PROD-0066,101,Expansion,2023-05-04 21:31:38,2023-09-22 06:40:36,Closed Won,2949.68994140625,1.0
OPP-000776,ACC-000003,PROD-0042,938,Renewal,2023-12-20 19:21:55,2023-12-23 09:12:13,Closed Lost,5771.580078125,0.0
OPP-000778,ACC-000045,PROD-0007,280,Expansion,2023-08-30 11:42:37,2023-11-17 23:24:24,Closed Won,89640.7421875,1.0
OPP-000785,ACC-000058,PROD-0092,443,New Business,2023-10-29 05:38:59,2023-11-09 13:14:27,Closed Won,14010.91015625,1.0
OPP-000803,ACC-000036,PROD-0062,690,Cross-sell,2023-10-23 09:13:49,2023-12-04 09:34:06,Closed Won,85359.28125,1.0
OPP-000810,ACC-000045,PROD-0025,368,Upsell,2023-02-16 00:28:18,2023-07-30 18:39:48,Closed Lost,60957.91015625,0.0
OPP-000842,ACC-000002,PROD-0028,745,New Business,2023-05-28 16:39:04,2023-08-12 09:33:05,Closed Won,25136.509765625,1.0
OPP-000843,ACC-000052,PROD-0075,598,Renewal,2023-01-01 12:32:33,2023-02-15 08:34:17,Closed Won,63024.26953125,1.0
OPP-000845,ACC-000028,PROD-0089,935,New Business,2023-04-19 10:22:17,2023-08-15 19:53:13,Closed Won,51150.109375,1.0
OPP-000864,ACC-000028,PROD-0036,16,Expansion,2023-01-22 03:20:06,2023-02-14 02:43:09,Closed Won,23307.490234375,1.0
OPP-000877,ACC-000062,PROD-0059,13,Upsell,2023-06-20 19:48:41,2023-09-30 04:58:15,Closed Won,43143.9609375,1.0
OPP-000893,ACC-000032,PROD-0053,307,Upsell,2022-12-14 06:03:30,2023-03-29 03:29:38,Closed Won,94591.7109375,1.0
OPP-000902,ACC-000057,PROD-0040,847,Expansion,2023-04-13 14:20:49,2023-06-22 03:02:52,Closed Won,61306.0703125,1.0
OPP-000918,ACC-000029,PROD-0046,582,Renewal,2023-12-05 11:29:51,2023-12-16 12:03:48,Closed Lost,4068.260009765625,0.0
OPP-000944,ACC-000012,PROD-0054,44,Upsell,2022-08-08 09:55:52,2023-01-08 08:46:28,Closed Lost,13466.41015625,0.0
OPP-000977,ACC-000006,PROD-0089,986,Upsell,2023-06-19 09:27:33,2023-09-05 19:44:40,Closed Lost,37822.5390625,0.0
OPP-000979,ACC-000008,PROD-0065,682,Cross-sell,2022-10-09 17:30:35,2023-01-11 05:04:16,Closed Won,82054.6875,1.0
OPP-001004,ACC-000014,PROD-0096,164,Expansion,2023-04-30 07:52:23,2023-08-27 20:56:31,Closed Lost,86878.609375,0.0
OPP-001023,ACC-000036,PROD-0100,78,Upsell,2022-12-04 17:09:31,2023-04-16 07:33:14,Closed Lost,67692.203125,0.0
OPP-001071,ACC-000055,PROD-0100,995,Renewal,2023-06-02 23:20:15,2023-07-27 15:22:41,Closed Won,45755.62890625,1.0
OPP-001073,ACC-000002,PROD-0002,237,Cross-sell,2023-04-22 20:49:25,2023-09-05 06:48:34,Closed Lost,10178.8701171875,0.0
OPP-001078,ACC-000055,PROD-0097,793,Expansion,2022-11-12 23:06:31,2023-01-02 22:23:02,Closed Lost,28234.359375,0.0
OPP-001102,ACC-000007,PROD-0099,735,Cross-sell,2023-04-29 12:01:39,2023-06-11 21:46:56,Closed Lost,19702.279296875,0.0
OPP-001129,ACC-000023,PROD-0047,799,Cross-sell,2023-12-08 05:52:13,2023-12-09 23:07:51,Closed Lost,13648.91015625,0.0
OPP-001154,ACC-000008,PROD-0085,760,Renewal,2023-03-12 21:43:52,2023-03-24 14:57:24,Closed Lost,9025.3095703125,0.0
OPP-001169,ACC-000007,PROD-0009,708,Renewal,2023-11-06 22:04:22,2023-11-15 13:22:09,Closed Won,79110.328125,1.0
OPP-001173,ACC-000032,PROD-0075,738,Cross-sell,2022-10-05 20:25:22,2023-02-18 23:28:09,Closed Won,43489.91015625,1.0
OPP-001178,ACC-000057,PROD-0070,719,Upsell,2023-07-24 07:53:44,2023-08-10 19:23:00,Closed Lost,50456.75,0.0
OPP-001189,ACC-000026,PROD-0048,388,Renewal,2023-07-28 13:38:25,2023-10-13 01:25:41,Closed Won,74855.140625,1.0
OPP-001246,ACC-000036,PROD-0054,773,Cross-sell,2023-08-09 20:34:54,2023-12-04 09:22:38,Closed Lost,92861.828125,0.0
OPP-001258,ACC-000002,PROD-0041,106,Expansion,2023-03-15 01:41:46,2023-05-18 00:44:25,Closed Lost,41353.51953125,0.0
OPP-001262,ACC-000019,PROD-0009,55,Cross-sell,2023-10-24 13:47:21,2023-11-21 05:47:26,Closed Lost,18724.890625,0.0
OPP-001263,ACC-000056,PROD-0077,336,Renewal,2022-11-10 03:28:07,2023-04-22 13:30:04,Closed Lost,30603.939453125,0.0
OPP-001272,ACC-000053,PROD-0055,274,Renewal,2023-04-04 11:48:14,2023-05-08 02:58:39,Closed Lost,4545.4501953125,0.0
OPP-001304,ACC-000026,PROD-0047,203,New Business,2023-09-19 03:49:14,2023-12-16 14:55:33,Closed Lost,81886.546875,0.0
OPP-001305,ACC-000059,PROD-0082,839,Cross-sell,2023-03-30 15:22:12,2023-05-17 02:22:23,Closed Lost,34559.5,0.0
OPP-001316,ACC-000036,PROD-0069,630,Upsell,2022-12-20 22:38:59,2023-03-13 06:20:00,Closed Won,30418.26953125,1.0
OPP-001322,ACC-000034,PROD-0058,680,New Business,2023-09-30 04:58:51,2023-10-19 18:53:59,Closed Lost,93294.140625,0.0
OPP-001326,ACC-000043,PROD-0069,187,Upsell,2023-08-26 00:13:11,2023-10-08 14:07:14,Closed Won,78368.7265625,1.0
OPP-001340,ACC-000052,PROD-0065,631,Renewal,2023-08-10 10:25:35,2023-09-14 16:09:17,Closed Lost,5278.56005859375,0.0
OPP-001344,ACC-000047,PROD-0047,127,Cross-sell,2023-01-15 07:49:50,2023-03-12 16:19:39,Closed Won,43382.55859375,1.0
OPP-001346,ACC-000029,PROD-0031,990,Cross-sell,2023-05-04 19:27:44,2023-06-23 14:59:10,Closed Won,29058.4296875,1.0
OPP-001351,ACC-000050,PROD-0010,995,Cross-sell,2023-06-02 12:17:49,2023-06-11 22:10:15,Closed Won,70084.6015625,1.0
OPP-001358,ACC-000015,PROD-0054,208,Cross-sell,2023-07-22 02:07:42,2023-10-31 01:45:12,Closed Won,32255.2109375,1.0
OPP-001364,ACC-000050,PROD-0073,245,Cross-sell,2023-05-20 13:51:13,2023-09-13 16:04:00,Closed Lost,98122.140625,0.0
OPP-001366,ACC-000019,PROD-0083,512,Upsell,2022-11-16 22:51:27,2023-02-07 07:50:52,Closed Lost,60613.66015625,0.0
OPP-001384,ACC-000038,PROD-0074,194,New Business,2023-07-21 01:45:27,2023-08-01 14:59:50,Closed Won,24658.5703125,1.0
OPP-001399,ACC-000042,PROD-0015,220,Upsell,2023-01-06 14:56:23,2023-02-28 23:48:26,Closed Won,25296.5703125,1.0
OPP-001409,ACC-000047,PROD-0043,277,Expansion,2023-06-21 18:06:19,2023-09-19 19:14:16,Closed Lost,22614.859375,0.0
OPP-001415,ACC-000021,PROD-0020,6,Expansion,2022-09-30 02:08:51,2023-01-26 07:17:42,Closed Lost,82258.296875,0.0
OPP-001424,ACC-000002,PROD-0040,792,Upsell,2023-03-30 02:52:24,2023-09-13 12:39:37,Closed Won,91952.796875,1.0
OPP-001451,ACC-000003,PROD-0006,133,Upsell,2023-08-20 20:16:34,2023-08-28 08:57:33,Closed Lost,16153.5302734375,0.0
OPP-001454,ACC-000062,PROD-0003,287,New Business,2023-03-03 03:02:59,2023-06-05 04:36:24,Closed Won,66764.8671875,1.0
OPP-001458,ACC-000030,PROD-0017,673,Renewal,2023-08-06 23:17:37,2023-09-23 16:09:30,Closed Lost,38399.51171875,0.0
OPP-001478,ACC-000019,PROD-0029,805,Renewal,2023-12-22 06:09:18,2023-12-27 23:55:48,Closed Lost,25183.119140625,0.0
OPP-001480,ACC-000052,PROD-0030,526,Renewal,2023-06-18 23:58:43,2023-11-16 20:59:25,Closed Lost,44788.73828125,0.0
OPP-001486,ACC-000025,PROD-0018,323,Expansion,2023-01-25 00:00:16,2023-05-27 17:09:18,Closed Lost,21344.98046875,0.0
OPP-001487,ACC-000038,PROD-0004,656,Cross-sell,2023-06-19 19:55:49,2023-11-04 12:21:05,Closed Won,38538.8984375,1.0
OPP-001513,ACC-000001,PROD-0018,725,Upsell,2023-01-15 00:16:44,2023-07-07 10:33:21,Closed Won,72127.390625,1.0
OPP-001515,ACC-000031,PROD-0035,187,Upsell,2023-02-13 11:19:33,2023-04-26 11:06:09,Closed Won,21809.380859375,1.0
OPP-001529,ACC-000005,PROD-0060,345,Expansion,2022-11-30 20:48:44,2023-01-17 04:55:16,Closed Lost,95519.6171875,0.0
OPP-001532,ACC-000059,PROD-0057,181,Renewal,2023-07-11 21:15:29,2023-12-03 01:41:53,Closed Won,41817.8515625,1.0
OPP-001543,ACC-000038,PROD-0018,776,Expansion,2022-12-28 11:46:22,2023-06-21 20:26:38,Closed Lost,67154.796875,0.0
OPP-001546,ACC-000010,PROD-0091,313,New Business,2023-04-16 13:40:10,2023-06-10 09:15:37,Closed Won,77783.71875,1.0
OPP-001550,ACC-000048,PROD-0064,821,Renewal,2023-06-01 08:49:13,2023-09-04 18:48:06,Closed Lost,5353.68017578125,0.0
OPP-001570,ACC-000016,PROD-0003,919,Cross-sell,2023-06-09 20:30:48,2023-06-27 19:24:05,Closed Lost,92256.2265625,0.0
OPP-001572,ACC-000026,PROD-0014,352,New Business,2023-02-25 11:25:41,2023-08-19 20:09:32,Closed Lost,20092.880859375,0.0
OPP-001592,ACC-000029,PROD-0046,488,New Business,2023-05-19 02:01:51,2023-10-10 08:00:18,Closed Won,32728.5703125,1.0
OPP-001605,ACC-000024,PROD-0028,41,Cross-sell,2022-12-13 01:57:31,2023-04-20 10:01:26,Closed Lost,59212.16015625,0.0
OPP-001609,ACC-000056,PROD-0068,292,New Business,2023-07-23 18:39:16,2023-11-16 23:53:58,Closed Lost,30371.939453125,0.0
OPP-001613,ACC-000034,PROD-0033,653,Cross-sell,2023-05-21 06:05:13,2023-08-19 04:33:16,Closed Won,1861.77001953125,1.0
OPP-001635,ACC-000024,PROD-0024,32,Expansion,2023-10-08 03:46:53,2023-12-03 13:07:36,Closed Lost,24805.5703125,0.0
OPP-001647,ACC-000057,PROD-0021,91,Cross-sell,2023-05-14 11:14:55,2023-07-05 00:50:02,Closed Won,10774.08984375,1.0
OPP-001648,ACC-000058,PROD-0096,221,Renewal,2023-01-23 20:06:19,2023-03-01 15:55:18,Closed Won,49916.640625,1.0
OPP-001654,ACC-000027,PROD-0063,458,Expansion,2022-12-14 17:16:29,2023-01-13 10:44:41,Closed Lost,78385.2421875,0.0
OPP-001657,ACC-000042,PROD-0077,454,Expansion,2023-10-15 05:24:51,2023-11-16 19:10:26,Closed Won,55301.2890625,1.0
OPP-001658,ACC-000009,PROD-0002,370,Cross-sell,2023-10-05 13:22:49,2023-12-04 02:45:02,Closed Lost,75389.2421875,0.0
OPP-001675,ACC-000051,PROD-0020,485,New Business,2023-07-04 18:23:57,2023-12-26 17:57:24,Closed Won,97357.6484375,1.0
OPP-001676,ACC-000061,PROD-0050,646,Cross-sell,2022-09-21 19:16:09,2023-02-16 05:55:01,Closed Won,85357.8671875,1.0
OPP-001714,ACC-000055,PROD-0055,336,Expansion,2023-05-21 13:36:35,2023-10-01 00:57:13,Closed Won,78867.28125,1.0
OPP-001716,ACC-000036,PROD-0034,778,New Business,2023-09-01 14:33:02,2023-11-18 04:41:52,Closed Lost,57464.6484375,0.0
OPP-001724,ACC-000002,PROD-0081,620,Cross-sell,2023-01-10 11:12:10,2023-03-29 15:57:26,Closed Won,23029.2890625,1.0
OPP-001728,ACC-000048,PROD-0093,114,Cross-sell,2023-01-23 18:31:58,2023-04-09 17:56:52,Closed Lost,14831.2998046875,0.0
OPP-001737,ACC-000020,PROD-0078,367,Renewal,2023-11-17 02:33:20,2023-12-05 02:47:41,Closed Lost,68191.1328125,0.0
OPP-001742,ACC-000040,PROD-0087,772,Renewal,2023-04-05 04:47:03,2023-09-09 06:13:48,Closed Won,49519.16015625,1.0
OPP-001743,ACC-000059,PROD-0065,715,Cross-sell,2023-05-16 23:29:14,2023-07-13 00:37:09,Closed Lost,79948.2265625,0.0
OPP-001756,ACC-000014,PROD-0050,585,Expansion,2023-07-05 20:35:19,2023-12-22 07:33:07,Closed Won,76429.859375,1.0
OPP-001777,ACC-000046,PROD-0097,397,Upsell,2022-09-21 05:41:52,2023-01-07 18:54:17,Closed Lost,65895.6875,0.0
OPP-001784,ACC-000043,PROD-0030,420,Upsell,2022-10-13 16:28:41,2023-01-18 15:09:11,Closed Lost,49779.5390625,0.0
OPP-001814,ACC-000029,PROD-0046,784,New Business,2023-07-14 23:32:30,2023-11-02 19:18:37,Closed Won,44896.83984375,1.0
OPP-001823,ACC-000041,PROD-0026,824,New Business,2023-01-29 07:42:57,2023-05-09 20:15:34,Closed Won,99541.6484375,1.0
OPP-001836,ACC-000035,PROD-0023,216,Upsell,2023-01-04 18:01:29,2023-02-06 11:05:56,Closed Lost,17829.849609375,0.0
OPP-001842,ACC-000012,PROD-0097,995,Upsell,2023-01-02 13:47:11,2023-01-13 00:48:51,Closed Won,28138.029296875,1.0
OPP-001848,ACC-000060,PROD-0029,869,Cross-sell,2023-09-04 20:03:37,2023-10-13 11:18:10,Closed Won,43626.76953125,1.0
OPP-001855,ACC-000044,PROD-0046,143,Renewal,2023-10-21 04:47:38,2023-12-23 20:15:02,Closed Lost,87421.0078125,0.0
OPP-001863,ACC-000036,PROD-0017,934,Renewal,2023-01-12 17:33:14,2023-02-01 08:10:11,Closed Won,49334.44140625,1.0
OPP-001878,ACC-000027,PROD-0059,547,Upsell,2023-08-19 13:12:12,2023-10-02 11:40:00,Closed Lost,31692.98046875,0.0
OPP-001891,ACC-000018,PROD-0096,313,Cross-sell,2023-06-13 22:05:27,2023-12-09 19:06:19,Closed Lost,6851.8701171875,0.0
OPP-001903,ACC-000051,PROD-0098,303,Renewal,2023-05-16 02:22:05,2023-11-05 20:47:36,Closed Won,16571.130859375,1.0
OPP-001936,ACC-000001,PROD-0075,153,Expansion,2023-09-04 05:37:14,2023-12-29 10:01:18,Closed Lost,23185.099609375,0.0
OPP-001954,ACC-000049,PROD-0007,730,Cross-sell,2022-12-26 15:51:14,2023-01-02 08:12:40,Closed Lost,66524.8828125,0.0
OPP-001960,ACC-000025,PROD-0025,544,Upsell,2022-12-20 22:00:54,2023-02-28 07:24:04,Closed Won,82883.359375,1.0
OPP-001968,ACC-000022,PROD-0081,53,Upsell,2023-12-01 09:38:38,2023-12-15 16:07:03,Closed Lost,28797.669921875,0.0
OPP-001973,ACC-000056,PROD-0075,786,Upsell,2023-09-28 02:15:58,2023-11-10 05:33:01,Closed Lost,70229.1875,0.0
OPP-001978,ACC-000014,PROD-0098,966,New Business,2023-10-10 23:15:21,2023-10-12 19:25:48,Closed Won,23969.359375,1.0
OPP-001985,ACC-000014,PROD-0020,357,Renewal,2023-01-18 20:27:38,2023-06-04 09:59:44,Closed Won,93093.2890625,1.0
OPP-001994,ACC-000024,PROD-0098,885,Renewal,2023-02-08 06:48:14,2023-05-02 15:12:54,Closed Won,75113.8515625,1.0
OPP-001998,ACC-000053,PROD-0062,10,Expansion,2023-03-23 17:20:13,2023-04-15 15:14:05,Closed Lost,57814.171875,0.0
OPP-002006,ACC-000020,PROD-0063,966,Renewal,2023-01-10 18:07:19,2023-05-28 14:24:21,Closed Won,53098.55859375,1.0
OPP-002012,ACC-000049,PROD-0043,249,Expansion,2023-08-04 12:40:34,2023-08-27 23:58:57,Closed Won,30734.509765625,1.0
OPP-002013,ACC-000013,PROD-0062,592,Expansion,2023-02-16 07:24:31,2023-04-13 09:08:01,Closed Won,79528.15625,1.0
OPP-002014,ACC-000040,PROD-0010,354,Expansion,2023-06-08 09:54:06,2023-10-03 23:55:10,Closed Lost,22639.119140625,0.0
OPP-002036,ACC-000002,PROD-0057,627,Expansion,2023-03-06 07:27:52,2023-05-31 08:57:51,Closed Won,69283.8671875,1.0
OPP-002049,ACC-000049,PROD-0042,298,Cross-sell,2022-12-06 14:49:54,2023-01-15 12:07:37,Closed Lost,32526.689453125,0.0
OPP-002051,ACC-000048,PROD-0065,562,Cross-sell,2023-03-18 14:42:59,2023-04-12 10:49:46,Closed Lost,63190.078125,0.0
OPP-002056,ACC-000023,PROD-0006,44,New Business,2023-08-12 21:54:09,2023-10-06 23:53:31,Closed Lost,34235.80078125,0.0
OPP-002062,ACC-000027,PROD-0052,720,Upsell,2022-08-26 14:53:31,2023-01-21 11:31:08,Closed Won,4486.580078125,1.0
OPP-002079,ACC-000028,PROD-0089,127,New Business,2023-07-28 17:41:52,2023-11-03 07:09:41,Closed Won,19936.890625,1.0
OPP-002103,ACC-000024,PROD-0007,547,Renewal,2023-06-22 12:16:55,2023-08-01 17:21:07,Closed Won,55682.140625,1.0
OPP-002108,ACC-000011,PROD-0009,237,Renewal,2023-08-21 17:50:29,2023-10-12 13:17:23,Closed Won,23612.80078125,1.0
OPP-002109,ACC-000053,PROD-0027,178,Upsell,2023-10-19 05:17:15,2023-12-25 22:39:08,Closed Won,45897.87109375,1.0
OPP-002119,ACC-000044,PROD-0073,213,Renewal,2023-02-14 12:29:14,2023-05-13 22:10:39,Closed Lost,74580.8671875,0.0
OPP-002138,ACC-000021,PROD-0038,877,Renewal,2023-07-25 19:21:56,2023-12-22 03:54:55,Closed Won,72557.0390625,1.0
OPP-002149,ACC-000052,PROD-0099,540,Cross-sell,2023-02-26 13:36:45,2023-04-19 17:06:12,Closed Won,28154.66015625,1.0
OPP-002152,ACC-000061,PROD-0047,857,Cross-sell,2023-02-05 11:02:53,2023-06-06 06:11:43,Closed Won,66910.34375,1.0
OPP-002173,ACC-000012,PROD-0030,877,Cross-sell,2023-04-24 16:15:01,2023-07-01 16:44:00,Closed Won,56213.87109375,1.0
OPP-002176,ACC-000053,PROD-0095,568,Expansion,2022-12-26 05:59:46,2023-01-07 05:04:07,Closed Won,38202.62890625,1.0
OPP-002191,ACC-000029,PROD-0089,306,New Business,2023-06-14 13:40:34,2023-10-21 07:05:46,Closed Won,43728.30859375,1.0
OPP-002202,ACC-000020,PROD-0067,264,Cross-sell,2023-02-05 08:48:25,2023-05-28 02:50:49,Closed Lost,2341.60009765625,0.0
OPP-002208,ACC-000002,PROD-0057,889,Renewal,2023-07-27 05:03:28,2023-08-16 15:21:20,Closed Lost,26415.560546875,0.0
OPP-002212,ACC-000042,PROD-0065,622,New Business,2023-08-09 05:13:03,2023-11-15 20:17:19,Closed Won,68635.203125,1.0
OPP-002235,ACC-000045,PROD-0047,48,Renewal,2023-03-15 02:23:41,2023-08-19 08:06:59,Closed Lost,60712.55859375,0.0
