opportunity_id,account_id,product_id,product_usage,opportunity_type,created_date,close_date,status,revenue_amount,probability
OPP-000897,ACC-000029,PROD-0082,312,New Business,2023-09-02 23:11:41,2024-02-26 21:43:02,Closed Won,92202.15,1
OPP-000936,ACC-000014,PROD-0030,662,Renewal,2024-01-22 13:49:39,2024-02-26 11:35:13,Closed Won,41584.31,1
OPP-000958,ACC-000036,PROD-0088,370,New Business,2024-09-09 22:42:14,2024-11-30 03:10:49,Closed Won,67552.88,1
OPP-000985,ACC-000028,PROD-0011,470,Renewal,2024-06-28 16:41:40,2024-09-13 10:33:16,Closed Won,34258.95,1
OPP-000996,ACC-000056,PROD-0046,429,Cross-sell,2024-05-17 13:47:47,2024-07-18 21:00:43,Closed Won,80180.27,1
OPP-000997,ACC-000032,PROD-0070,868,Upsell,2023-09-30 07:00:33,2024-02-10 21:26:36,Closed Won,90503.81,1
OPP-001021,ACC-000061,PROD-0092,49,Expansion,2023-12-30 02:57:40,2024-05-28 17:44:19,Closed Won,58016.14,1
OPP-001048,ACC-000016,PROD-0093,211,Cross-sell,2024-04-13 13:45:24,2024-10-05 03:56:40,Closed Won,76580.8,1
OPP-001065,ACC-000032,PROD-0099,91,Cross-sell,2024-06-13 05:34:34,2024-07-20 00:18:14,Closed Won,40632.15,1
OPP-001176,ACC-000011,PROD-0012,67,Cross-sell,2024-03-04 04:50:12,2024-07-16 23:04:32,Closed Won,84412.29,1
OPP-001208,ACC-000005,PROD-0088,863,Renewal,2024-04-30 05:05:17,2024-08-10 19:00:08,Closed Won,55989.09,1
OPP-001233,ACC-000036,PROD-0055,74,New Business,2024-03-07 09:03:27,2024-03-18 01:52:43,Closed Won,9840.59,1
OPP-001237,ACC-000017,PROD-0064,634,Cross-sell,2024-11-12 12:54:06,2024-12-02 10:18:58,Closed Won,26893.3,1
OPP-001241,ACC-000052,PROD-0024,780,Renewal,2024-01-02 17:23:24,2024-01-16 03:27:14,Closed Won,18939.22,1
OPP-001264,ACC-000031,PROD-0026,531,Expansion,2024-11-11 14:42:08,2024-12-24 00:26:04,Closed Won,86441.17,1
OPP-001283,ACC-000030,PROD-0027,947,Cross-sell,2024-02-04 23:12:11,2024-04-19 00:06:02,Closed Won,12630.03,1
OPP-001311,ACC-000040,PROD-0088,989,Cross-sell,2024-07-16 16:50:11,2024-10-22 18:28:53,Closed Won,67154.74,1
OPP-001314,ACC-000044,PROD-0087,752,Expansion,2024-02-27 21:07:42,2024-08-07 08:49:15,Closed Won,94102.67,1
OPP-001315,ACC-000043,PROD-0086,911,Upsell,2024-10-26 06:32:20,2024-12-24 18:13:53,Closed Won,56491.11,1
OPP-001323,ACC-000040,PROD-0091,343,Cross-sell,2024-02-15 00:46:26,2024-04-26 07:21:22,Closed Won,81226.99,1
OPP-001342,ACC-000031,PROD-0003,721,New Business,2024-05-04 14:27:25,2024-05-13 23:23:24,Closed Won,62025.71,1
OPP-001369,ACC-000042,PROD-0042,436,Expansion,2024-05-15 00:37:14,2024-11-06 11:20:27,Closed Won,45566.51,1
OPP-001412,ACC-000052,PROD-0039,607,Expansion,2024-09-21 17:14:35,2024-11-28 10:25:23,Closed Won,9478.79,1
OPP-001419,ACC-000059,PROD-0041,196,Cross-sell,2024-02-03 13:08:54,2024-07-29 09:26:53,Closed Won,56414.9,1
OPP-001426,ACC-000058,PROD-0064,499,Cross-sell,2023-07-28 12:55:34,2024-01-12 23:03:53,Closed Won,4932,1
OPP-001456,ACC-000008,PROD-0026,125,New Business,2024-06-14 18:51:14,2024-11-22 06:20:55,Closed Won,37272.3,1
OPP-001488,ACC-000004,PROD-0005,370,Expansion,2024-03-08 12:40:42,2024-03-09 19:02:00,Closed Won,8463.35,1
OPP-001499,ACC-000056,PROD-0066,947,Renewal,2024-06-16 23:06:17,2024-10-14 21:34:02,Closed Won,30467.49,1
OPP-001510,ACC-000018,PROD-0004,166,Upsell,2024-08-14 12:52:44,2024-08-26 04:19:11,Closed Won,96534.09,1
OPP-001557,ACC-000012,PROD-0011,649,Expansion,2024-05-17 06:53:41,2024-10-25 13:26:23,Closed Won,21290.48,1
OPP-001578,ACC-000046,PROD-0022,607,Renewal,2024-06-15 10:50:01,2024-07-15 04:20:57,Closed Won,80369.06,1
OPP-001584,ACC-000014,PROD-0081,811,Upsell,2024-02-28 00:16:50,2024-03-04 10:01:29,Closed Won,22001.62,1
OPP-001587,ACC-000019,PROD-0068,305,New Business,2024-05-23 15:34:14,2024-09-06 18:50:25,Closed Won,5877.76,1
OPP-001602,ACC-000038,PROD-0012,259,Expansion,2024-03-26 00:50:39,2024-05-31 06:08:46,Closed Won,69311.8,1
OPP-001633,ACC-000052,PROD-0018,661,Renewal,2024-02-14 13:56:07,2024-03-17 19:16:13,Closed Won,96590.06,1
OPP-001646,ACC-000005,PROD-0070,240,New Business,2023-12-08 01:34:47,2024-01-02 14:59:20,Closed Won,19503.32,1
OPP-001674,ACC-000026,PROD-0087,356,Expansion,2024-06-28 10:51:42,2024-08-25 20:15:23,Closed Won,60678.24,1
OPP-001677,ACC-000017,PROD-0089,899,Cross-sell,2023-12-06 19:50:36,2024-04-15 07:45:55,Closed Won,38065.51,1
OPP-001704,ACC-000015,PROD-0073,58,New Business,2024-03-20 19:35:51,2024-04-28 17:03:40,Closed Won,97335.37,1
OPP-001709,ACC-000024,PROD-0031,345,New Business,2024-10-02 05:06:28,2024-11-26 04:20:32,Closed Won,64450.07,1
OPP-001713,ACC-000021,PROD-0099,174,Renewal,2023-10-12 23:11:38,2024-03-26 21:55:27,Closed Won,59309.86,1
OPP-001715,ACC-000037,PROD-0079,55,Cross-sell,2024-05-06 19:13:02,2024-05-24 18:25:23,Closed Won,82173.33,1
OPP-001721,ACC-000058,PROD-0045,618,Expansion,2024-01-24 12:39:54,2024-05-03 20:41:16,Closed Won,69462.81,1
OPP-001804,ACC-000021,PROD-0010,916,New Business,2024-06-01 02:22:53,2024-10-05 07:18:04,Closed Won,2652.82,1
OPP-001858,ACC-000003,PROD-0095,774,Renewal,2024-05-27 15:09:18,2024-10-30 22:51:10,Closed Won,25809.64,1
OPP-001864,ACC-000031,PROD-0074,708,Upsell,2023-10-06 18:21:45,2024-01-28 09:34:32,Closed Won,11614.93,1
OPP-001882,ACC-000031,PROD-0092,934,Cross-sell,2023-11-13 09:54:17,2024-03-12 12:41:17,Closed Won,89886.42,1
OPP-001923,ACC-000028,PROD-0099,344,Expansion,2024-06-05 17:17:44,2024-11-01 21:14:37,Closed Won,81428.38,1
OPP-001946,ACC-000043,PROD-0077,425,Renewal,2024-09-12 17:24:07,2024-10-02 11:08:28,Closed Won,44123.52,1
OPP-001947,ACC-000012,PROD-0061,349,New Business,2024-10-25 22:37:37,2024-11-19 23:32:48,Closed Won,13153.82,1
OPP-001984,ACC-000011,PROD-0038,787,New Business,2024-07-02 00:47:18,2024-10-03 05:07:22,Closed Won,39614.77,1
OPP-001999,ACC-000026,PROD-0066,586,Renewal,2024-09-23 09:07:49,2024-11-24 09:46:57,Closed Won,81721.71,1
OPP-002015,ACC-000021,PROD-0007,331,Cross-sell,2024-08-15 04:18:02,2024-10-15 18:21:29,Closed Won,60428.36,1
OPP-002035,ACC-000009,PROD-0077,410,Upsell,2024-05-07 15:15:52,2024-05-29 01:24:03,Closed Won,89576.83,1
OPP-002038,ACC-000030,PROD-0057,328,Upsell,2024-05-14 12:10:22,2024-06-01 00:19:44,Closed Won,55563.41,1
OPP-002043,ACC-000012,PROD-0009,799,Upsell,2024-06-12 06:35:26,2024-10-05 22:47:12,Closed Won,11568.97,1
OPP-002096,ACC-000007,PROD-0047,497,New Business,2024-09-21 10:58:28,2024-10-07 07:34:14,Closed Won,81102.84,1
OPP-002146,ACC-000007,PROD-0013,708,Renewal,2023-11-19 00:07:47,2024-05-03 21:41:46,Closed Won,98059.57,1
OPP-002170,ACC-000038,PROD-0020,88,New Business,2024-02-24 17:07:19,2024-05-01 23:29:33,Closed Won,11263.21,1
OPP-002200,ACC-000060,PROD-0004,74,New Business,2023-12-28 23:33:23,2024-01-03 07:11:08,Closed Won,86545.43,1
OPP-002210,ACC-000062,PROD-0030,796,Expansion,2024-05-12 07:42:08,2024-06-22 07:18:16,Closed Won,13042.33,1
OPP-002252,ACC-000032,PROD-0076,907,Upsell,2024-11-15 13:46:34,2024-12-01 11:02:42,Closed Won,88089,1
OPP-002264,ACC-000052,PROD-0071,632,Expansion,2024-05-06 19:18:34,2024-10-03 01:12:28,Closed Won,94980.39,1
OPP-002277,ACC-000060,PROD-0034,785,Renewal,2024-08-24 13:14:56,2024-11-24 07:00:10,Closed Won,49874.83,1
OPP-002344,ACC-000035,PROD-0021,461,Cross-sell,2024-01-19 02:59:34,2024-03-17 23:40:34,Closed Won,35833.84,1
OPP-002360,ACC-000060,PROD-0059,703,Cross-sell,2023-09-17 09:43:01,2024-01-25 09:11:35,Closed Won,50408.41,1
OPP-002369,ACC-000051,PROD-0022,782,Cross-sell,2024-01-16 08:41:18,2024-02-10 02:32:22,Closed Won,80776.53,1
OPP-002393,ACC-000042,PROD-0043,753,Expansion,2023-10-24 08:34:42,2024-01-15 15:32:32,Closed Won,96157.29,1
OPP-002399,ACC-000054,PROD-0050,613,Expansion,2024-10-28 21:33:17,2024-11-27 00:53:29,Closed Won,73288.27,1
OPP-002447,ACC-000016,PROD-0021,928,Renewal,2024-11-05 17:36:52,2024-11-13 07:30:52,Closed Won,36799.97,1
OPP-002463,ACC-000044,PROD-0035,820,Upsell,2024-06-17 15:01:56,2024-08-08 07:14:27,Closed Won,57011.96,1
OPP-002475,ACC-000033,PROD-0039,716,Cross-sell,2024-03-21 06:01:53,2024-04-26 22:19:12,Closed Won,77342.77,1
OPP-002545,ACC-000060,PROD-0070,469,Renewal,2024-05-09 23:43:53,2024-08-14 22:37:58,Closed Won,83615.38,1
OPP-002551,ACC-000016,PROD-0005,955,Cross-sell,2024-10-25 13:20:54,2024-12-17 05:56:36,Closed Won,20809.66,1
OPP-002566,ACC-000046,PROD-0032,692,Renewal,2024-11-10 14:54:39,2024-12-09 23:03:13,Closed Won,74392.4,1
OPP-002655,ACC-000062,PROD-0088,923,Cross-sell,2024-08-16 06:12:18,2024-11-20 15:42:41,Closed Won,65490.54,1
OPP-002656,ACC-000012,PROD-0012,339,Upsell,2024-09-26 21:36:42,2024-10-27 06:33:23,Closed Won,93554.74,1
OPP-002695,ACC-000030,PROD-0051,413,New Business,2024-04-23 17:17:36,2024-08-16 10:44:52,Closed Won,1695.01,1
OPP-002701,ACC-000035,PROD-0099,241,New Business,2023-12-02 06:14:27,2024-01-07 07:45:09,Closed Won,61058.12,1
OPP-002717,ACC-000061,PROD-0083,401,Cross-sell,2024-01-01 15:08:35,2024-01-23 05:27:52,Closed Won,37261.51,1
OPP-002724,ACC-000036,PROD-0063,375,Cross-sell,2024-04-18 03:08:13,2024-07-21 07:25:25,Closed Won,70121.85,1
OPP-002743,ACC-000033,PROD-0062,538,Renewal,2024-03-24 10:31:03,2024-05-19 09:10:43,Closed Won,31678.11,1
OPP-002786,ACC-000001,PROD-0004,99,Expansion,2024-01-17 04:03:15,2024-04-09 07:42:21,Closed Won,45311.43,1
OPP-002816,ACC-000059,PROD-0095,374,Cross-sell,2024-05-26 14:48:05,2024-11-18 22:38:14,Closed Won,74996.58,1
OPP-002888,ACC-000055,PROD-0018,47,Upsell,2024-02-11 15:38:33,2024-04-22 16:45:37,Closed Won,36199.06,1
OPP-002935,ACC-000009,PROD-0016,97,Cross-sell,2023-11-30 03:38:06,2024-05-10 05:09:20,Closed Won,22337.52,1
OPP-002940,ACC-000018,PROD-0028,940,Renewal,2024-03-03 21:06:45,2024-08-16 11:21:08,Closed Won,1096.25,1
OPP-002947,ACC-000018,PROD-0078,505,Expansion,2023-12-14 11:47:04,2024-04-09 04:35:52,Closed Won,6823.32,1
OPP-002956,ACC-000043,PROD-0068,602,New Business,2024-07-28 05:18:13,2024-11-24 23:04:41,Closed Won,77592.68,1
OPP-002978,ACC-000016,PROD-0081,326,Expansion,2024-03-28 09:03:30,2024-06-04 17:05:46,Closed Won,10506.78,1
OPP-002991,ACC-000001,PROD-0094,289,Expansion,2024-05-27 15:24:49,2024-08-02 11:58:52,Closed Won,95665.97,1
OPP-003017,ACC-000043,PROD-0045,130,Renewal,2024-04-29 19:23:45,2024-08-02 13:49:30,Closed Won,25754.46,1
OPP-003020,ACC-000025,PROD-0061,605,Upsell,2024-01-25 13:41:19,2024-05-01 03:26:25,Closed Won,41366.69,1
OPP-003038,ACC-000061,PROD-0018,782,Expansion,2024-02-12 22:08:36,2024-03-28 22:35:47,Closed Won,88153.46,1
OPP-003104,ACC-000033,PROD-0020,578,Expansion,2024-07-13 14:18:28,2024-12-08 04:08:29,Closed Won,6212.22,1
OPP-003120,ACC-000037,PROD-0090,402,New Business,2023-09-08 09:23:34,2024-02-10 16:31:53,Closed Won,80917.96,1
OPP-003135,ACC-000035,PROD-0080,626,Cross-sell,2024-09-19 22:28:21,2024-09-28 03:20:30,Closed Won,90704.02,1
OPP-003151,ACC-000015,PROD-0081,887,New Business,2024-05-21 06:25:36,2024-10-05 08:20:47,Closed Won,50522.07,1
OPP-003155,ACC-000039,PROD-0055,245,Renewal,2024-07-23 11:06:05,2024-12-15 16:19:21,Closed Won,85210.45,1
OPP-003161,ACC-000039,PROD-0007,588,Renewal,2023-09-26 11:13:51,2024-01-23 23:54:21,Closed Won,37597.34,1
OPP-003170,ACC-000038,PROD-0089,88,Upsell,2024-02-13 21:25:40,2024-06-20 12:08:27,Closed Won,73811.65,1
OPP-003172,ACC-000060,PROD-0021,214,Cross-sell,2024-06-16 01:19:52,2024-08-23 02:18:56,Closed Won,27328.99,1
OPP-003175,ACC-000004,PROD-0065,961,Expansion,2024-04-01 09:08:35,2024-06-19 22:16:34,Closed Won,88039.81,1
OPP-003208,ACC-000015,PROD-0015,386,Expansion,2024-08-08 16:09:04,2024-08-21 07:31:06,Closed Won,14243.96,1
OPP-003219,ACC-000004,PROD-0023,110,Upsell,2023-12-04 19:39:46,2024-04-26 21:40:23,Closed Won,80688.3,1
OPP-003227,ACC-000049,PROD-0043,963,Expansion,2024-02-28 17:44:04,2024-07-07 23:17:05,Closed Won,30130.29,1
OPP-003238,ACC-000059,PROD-0062,949,New Business,2024-05-08 03:52:41,2024-06-05 08:11:32,Closed Won,24024.33,1
OPP-003267,ACC-000020,PROD-0079,443,Cross-sell,2023-11-13 21:34:59,2024-02-23 16:02:31,Closed Won,70098.9,1
OPP-003313,ACC-000011,PROD-0050,767,Cross-sell,2024-11-08 15:56:27,2024-12-07 09:45:37,Closed Won,52271.85,1
OPP-003355,ACC-000038,PROD-0091,930,Expansion,2024-02-24 02:51:31,2024-07-03 03:39:49,Closed Won,64223.09,1
OPP-003383,ACC-000047,PROD-0075,145,Renewal,2023-12-11 16:27:49,2024-05-07 19:12:22,Closed Won,55737.9,1
OPP-003472,ACC-000023,PROD-0042,545,Upsell,2024-05-12 07:11:07,2024-06-02 00:15:12,Closed Won,49147.31,1
OPP-003509,ACC-000002,PROD-0087,598,Cross-sell,2024-03-06 16:06:43,2024-04-17 23:37:05,Closed Won,62630.86,1
OPP-003519,ACC-000044,PROD-0008,678,Renewal,2024-06-17 13:03:39,2024-07-12 10:10:30,Closed Won,33723.06,1
OPP-003530,ACC-000028,PROD-0065,877,Cross-sell,2024-05-23 04:17:49,2024-07-29 17:05:34,Closed Won,57270.67,1
OPP-003553,ACC-000015,PROD-0027,226,Renewal,2023-11-08 23:06:22,2024-05-01 19:21:29,Closed Won,61889.86,1
OPP-003563,ACC-000009,PROD-0076,642,Cross-sell,2024-04-05 06:42:10,2024-04-21 07:59:12,Closed Won,47005.03,1
OPP-003595,ACC-000006,PROD-0086,89,Cross-sell,2024-07-04 06:32:18,2024-09-12 18:06:18,Closed Won,22233.21,1
OPP-003618,ACC-000008,PROD-0067,784,Upsell,2023-11-29 15:23:52,2024-03-06 19:05:03,Closed Won,42577.56,1
OPP-003642,ACC-000039,PROD-0025,851,Expansion,2024-05-16 09:30:03,2024-08-28 21:11:17,Closed Won,65157.06,1
OPP-003714,ACC-000047,PROD-0071,140,Renewal,2024-09-27 13:23:18,2024-10-17 03:14:46,Closed Won,6367.8,1
OPP-003757,ACC-000008,PROD-0091,451,New Business,2024-02-17 00:51:35,2024-06-17 06:40:59,Closed Won,61355.13,1
OPP-003760,ACC-000006,PROD-0092,253,Cross-sell,2024-04-04 17:50:18,2024-08-14 23:10:59,Closed Won,37846.35,1
OPP-003780,ACC-000028,PROD-0023,892,Upsell,2024-02-18 00:43:39,2024-05-15 08:49:37,Closed Won,12154.8,1
OPP-003793,ACC-000049,PROD-0045,223,Upsell,2024-10-15 06:18:10,2024-11-13 12:57:46,Closed Won,25425.58,1
OPP-003803,ACC-000056,PROD-0100,595,Upsell,2024-05-17 06:35:59,2024-06-15 08:29:10,Closed Won,84741.4,1
OPP-003815,ACC-000061,PROD-0085,882,Upsell,2024-10-30 10:29:08,2024-11-13 17:16:12,Closed Won,69298.59,1
OPP-003849,ACC-000020,PROD-0024,15,Cross-sell,2024-08-21 05:57:46,2024-11-03 05:50:19,Closed Won,83938.72,1
OPP-003870,ACC-000025,PROD-0040,234,Expansion,2024-07-19 05:54:09,2024-08-23 02:07:38,Closed Won,73860.21,1
OPP-003942,ACC-000039,PROD-0065,48,Upsell,2024-04-24 06:53:01,2024-08-22 16:27:43,Closed Won,31012.68,1
OPP-003948,ACC-000013,PROD-0001,625,Expansion,2024-03-26 15:44:23,2024-08-20 12:17:18,Closed Won,18917.32,1
OPP-003962,ACC-000038,PROD-0005,189,Upsell,2023-12-18 09:56:20,2024-03-06 06:28:58,Closed Won,72613.33,1
OPP-003966,ACC-000008,PROD-0058,734,Renewal,2023-12-22 18:10:44,2024-04-27 22:10:26,Closed Won,15971.55,1
OPP-003993,ACC-000044,PROD-0096,49,Expansion,2023-09-02 08:14:37,2024-01-01 22:53:59,Closed Won,19411.02,1
OPP-004042,ACC-000003,PROD-0003,211,Renewal,2024-07-15 03:03:15,2024-12-06 18:52:11,Closed Won,40519.49,1
OPP-004046,ACC-000030,PROD-0042,600,Renewal,2024-10-06 20:14:47,2024-12-04 23:53:49,Closed Won,8230.1,1
OPP-004063,ACC-000053,PROD-0019,188,Upsell,2024-07-26 05:38:43,2024-12-19 16:52:37,Closed Won,6460.59,1
OPP-004070,ACC-000045,PROD-0051,781,Expansion,2023-11-04 00:43:07,2024-03-31 03:29:23,Closed Won,34392.79,1
OPP-004082,ACC-000040,PROD-0029,124,New Business,2024-06-16 18:51:55,2024-09-06 21:25:54,Closed Won,6021.59,1
OPP-004092,ACC-000033,PROD-0057,854,Upsell,2024-08-17 17:05:43,2024-08-20 14:12:45,Closed Won,46166.88,1
OPP-004106,ACC-000019,PROD-0043,927,Upsell,2023-11-27 06:32:56,2024-04-28 18:34:53,Closed Won,28863.88,1
OPP-004113,ACC-000047,PROD-0045,277,Expansion,2024-01-21 07:18:07,2024-07-17 17:41:44,Closed Won,46559.59,1
OPP-004199,ACC-000015,PROD-0030,696,New Business,2024-02-05 21:03:03,2024-07-15 18:30:39,Closed Won,55648.18,1
OPP-004236,ACC-000004,PROD-0027,981,Expansion,2024-09-14 00:57:55,2024-10-05 11:20:50,Closed Won,53002.04,1
OPP-004237,ACC-000017,PROD-0031,898,Renewal,2023-08-21 02:55:53,2024-01-17 23:15:44,Closed Won,96733.36,1
OPP-004249,ACC-000002,PROD-0063,440,Expansion,2024-05-13 02:44:42,2024-10-06 16:46:07,Closed Won,48030.06,1
OPP-004252,ACC-000057,PROD-0051,223,Expansion,2024-08-30 09:02:16,2024-11-16 22:06:20,Closed Won,7557.78,1
OPP-004287,ACC-000001,PROD-0004,664,Renewal,2024-05-06 13:02:33,2024-10-02 19:37:31,Closed Won,31487.61,1
OPP-004289,ACC-000041,PROD-0081,112,Cross-sell,2024-05-15 20:24:10,2024-07-08 21:51:02,Closed Won,17766.12,1
OPP-004327,ACC-000001,PROD-0051,40,Renewal,2024-05-19 20:27:26,2024-09-27 17:59:15,Closed Won,58398.64,1
OPP-004341,ACC-000039,PROD-0003,258,Cross-sell,2024-02-27 06:01:15,2024-04-05 01:22:34,Closed Won,91310.4,1
OPP-004380,ACC-000016,PROD-0072,226,Renewal,2024-06-14 06:14:50,2024-08-29 17:05:36,Closed Won,39473.47,1
OPP-004381,ACC-000030,PROD-0090,289,Cross-sell,2024-05-16 15:41:31,2024-10-14 10:42:22,Closed Won,24045.25,1
OPP-004393,ACC-000051,PROD-0081,233,Renewal,2024-01-29 21:29:43,2024-07-26 00:12:16,Closed Won,87395.57,1
OPP-004420,ACC-000016,PROD-0075,959,Upsell,2024-03-21 22:40:26,2024-03-30 07:19:55,Closed Won,37976.82,1
OPP-004468,ACC-000036,PROD-0087,280,Renewal,2023-10-29 04:13:54,2024-04-08 14:00:06,Closed Won,84731.15,1
OPP-004486,ACC-000055,PROD-0062,213,Expansion,2024-03-11 22:45:18,2024-04-21 01:21:06,Closed Won,93775.98,1
OPP-004499,ACC-000002,PROD-0062,441,Upsell,2024-09-21 16:40:46,2024-10-22 23:07:32,Closed Won,72104.4,1
OPP-004581,ACC-000055,PROD-0047,205,Renewal,2024-03-27 01:30:25,2024-04-25 18:41:51,Closed Won,13812.16,1
OPP-004636,ACC-000013,PROD-0086,110,Cross-sell,2024-06-14 06:17:50,2024-09-04 09:34:15,Closed Won,21087.72,1
OPP-004717,ACC-000011,PROD-0041,707,Renewal,2024-06-17 08:32:53,2024-09-04 09:06:38,Closed Won,98391.77,1
OPP-004737,ACC-000052,PROD-0019,283,Cross-sell,2024-04-19 04:49:41,2024-05-26 16:40:06,Closed Won,48259.78,1
OPP-004758,ACC-000045,PROD-0011,198,Cross-sell,2024-06-19 04:58:08,2024-12-12 23:31:10,Closed Won,93526.09,1
OPP-004806,ACC-000059,PROD-0005,409,Expansion,2024-05-05 07:33:23,2024-05-30 05:14:06,Closed Won,89089.02,1
OPP-004830,ACC-000043,PROD-0092,890,Upsell,2024-03-22 01:02:02,2024-08-22 11:46:50,Closed Won,37897.68,1
OPP-004888,ACC-000022,PROD-0094,460,New Business,2024-06-24 14:13:52,2024-07-02 06:17:06,Closed Won,69223.73,1
OPP-004913,ACC-000052,PROD-0076,787,New Business,2024-08-14 11:33:59,2024-08-25 16:32:35,Closed Won,37033.36,1
OPP-004940,ACC-000027,PROD-0051,472,Renewal,2024-06-14 08:31:10,2024-07-23 05:42:53,Closed Won,84039.58,1
OPP-004988,ACC-000049,PROD-0046,758,Renewal,2024-04-03 11:07:54,2024-06-09 04:35:23,Closed Won,91606.81,1
OPP-004992,ACC-000057,PROD-0082,919,Renewal,2024-07-25 00:21:39,2024-10-12 11:06:33,Closed Won,60148.87,1
OPP-005003,ACC-000020,PROD-0028,764,Upsell,2024-06-07 05:42:36,2024-11-09 16:11:38,Closed Won,53343.35,1
OPP-005026,ACC-000019,PROD-0070,741,New Business,2024-08-29 10:44:15,2024-09-17 19:23:15,Closed Won,93147.41,1
OPP-005094,ACC-000024,PROD-0005,575,Expansion,2023-10-06 06:30:34,2024-01-01 15:59:17,Closed Won,39936.96,1
